-3.410409423828125000e+03	-4.158835937500000000e+03	-4.158838378906250000e+03	-3.410364257812500000e+03	-4.158835449218750000e+03	-4.158836425781250000e+03	-3.410385253906250000e+03	-4.158836914062500000e+03	-3.410435302734375000e+03	-4.158975097656250000e+03
-7.489822387695312500e+01	-9.464938354492187500e+01	-1.327909240722656250e+02	-7.370364379882812500e+01	-1.056559753417968750e+02	-1.189786071777343750e+02	-7.760684204101562500e+01	-6.860061645507812500e+01	-8.413040161132812500e+01	-7.246536254882812500e+01
-2.738925170898437500e+01	-4.023861694335937500e+01	-3.634835815429687500e+01	-2.810440063476562500e+01	-4.378530883789062500e+01	-3.964974975585937500e+01	-2.993649291992187500e+01	-2.739193725585937500e+01	-3.102487182617187500e+01	-3.104806518554687500e+01
-1.999832153320312500e+01	-2.017269897460937500e+01	-2.040634155273437500e+01	-2.170571899414062500e+01	-2.008633422851562500e+01	-2.255038452148437500e+01	-2.066525268554687500e+01	-2.265188598632812500e+01	-2.140573120117187500e+01	-1.874209594726562500e+01
-1.878897094726562500e+01	-1.963235473632812500e+01	-1.986343383789062500e+01	-2.062088012695312500e+01	-1.884085083007812500e+01	-2.235842895507812500e+01	-2.045468139648437500e+01	-2.127786254882812500e+01	-2.050796508789062500e+01	-1.982553100585937500e+01
-2.205270385742187500e+01	-2.071188354492187500e+01	-1.945108032226562500e+01	-1.942074584960937500e+01	-2.053176879882812500e+01	-2.215072631835937500e+01	-2.025259399414062500e+01	-2.119705200195312500e+01	-2.045297241210937500e+01	-1.967831420898437500e+01
-2.043844604492187500e+01	-2.022567749023437500e+01	-2.124771118164062500e+01	-2.073648071289062500e+01	-2.077523803710937500e+01	-1.970095825195312500e+01	-2.088168334960937500e+01	-2.181051635742187500e+01	-2.196139526367187500e+01	-2.218045043945312500e+01
-2.282711791992187500e+01	-2.303976440429687500e+01	-2.123367309570312500e+01	-2.267861938476562500e+01	-2.073605346679687500e+01	-2.251473999023437500e+01	-2.175991821289062500e+01	-2.178231811523437500e+01	-2.144570922851562500e+01	-2.366983032226562500e+01
-2.341146850585937500e+01	-2.405166625976562500e+01	-2.319241333007812500e+01	-2.232955932617187500e+01	-2.273287963867187500e+01	-2.307644653320312500e+01	-2.218063354492187500e+01	-2.420547485351562500e+01	-2.308218383789062500e+01	-2.353945922851562500e+01
-2.490390014648437500e+01	-2.406039428710937500e+01	-2.449581909179687500e+01	-2.681729125976562500e+01	-2.346896362304687500e+01	-2.410006713867187500e+01	-2.422189331054687500e+01	-2.309970092773437500e+01	-2.593722534179687500e+01	-2.455581665039062500e+01
-2.684017944335937500e+01	-2.737753295898437500e+01	-2.686343383789062500e+01	-2.672238159179687500e+01	-2.542544555664062500e+01	-2.661160278320312500e+01	-2.532931518554687500e+01	-2.552633666992187500e+01	-2.533029174804687500e+01	-2.542886352539062500e+01
-2.654592895507812500e+01	-2.843106079101562500e+01	-2.784396362304687500e+01	-2.811856079101562500e+01	-2.593637084960937500e+01	-2.828268432617187500e+01	-2.635812377929687500e+01	-2.825515747070312500e+01	-2.936605834960937500e+01	-2.732290649414062500e+01
-2.882101440429687500e+01	-2.920291137695312500e+01	-2.997988891601562500e+01	-3.118960571289062500e+01	-2.997988891601562500e+01	-2.840432739257812500e+01	-2.861611938476562500e+01	-2.860446166992187500e+01	-3.047042846679687500e+01	-2.933926391601562500e+01
-3.050070190429687500e+01	-3.007546997070312500e+01	-3.094754028320312500e+01	-3.239675903320312500e+01	-2.983938598632812500e+01	-3.118905639648437500e+01	-2.934194946289062500e+01	-3.123471069335937500e+01	-2.864913940429687500e+01	-2.970449829101562500e+01
-3.146664428710937500e+01	-3.144522094726562500e+01	-3.117959594726562500e+01	-3.214303588867187500e+01	-3.065066528320312500e+01	-3.102627563476562500e+01	-3.234286499023437500e+01	-3.094638061523437500e+01	-3.131784057617187500e+01	-3.359317016601562500e+01
-3.243997192382812500e+01	-3.331472778320312500e+01	-3.348574829101562500e+01	-3.444155883789062500e+01	-3.473477172851562500e+01	-3.417636108398437500e+01	-3.287545776367187500e+01	-3.424801635742187500e+01	-3.410092163085937500e+01	-3.384750366210937500e+01
-3.576797485351562500e+01	-3.450326538085937500e+01	-3.645187377929687500e+01	-3.533816528320312500e+01	-3.453445434570312500e+01	-3.569216918945312500e+01	-3.497286987304687500e+01	-3.566635131835937500e+01	-3.475802612304687500e+01	-3.506271362304687500e+01
-3.566873168945312500e+01	-3.571139526367187500e+01	-3.630783081054687500e+01	-3.565914916992187500e+01	-3.655227661132812500e+01	-3.588314819335937500e+01	-3.603610229492187500e+01	-3.465206909179687500e+01	-3.572158813476562500e+01	-3.599154663085937500e+01
