-4.735377197265625000e+02	-5.402872924804687500e+02	-5.401473999023437500e+02	-4.826294860839843750e+02	-5.400401611328125000e+02	-5.400853271484375000e+02	-4.818799438476562500e+02	-5.396953125000000000e+02	-4.645863647460937500e+02	-5.397365112304687500e+02
-1.388728942871093750e+02	-1.371408996582031250e+02	-1.393410339355468750e+02	-1.382295532226562500e+02	-1.388283386230468750e+02	-1.380698242187500000e+02	-1.390910339355468750e+02	-1.362039184570312500e+02	-1.377083740234375000e+02	-1.385844726562500000e+02
-1.121543273925781250e+02	-1.158070983886718750e+02	-1.103544616699218750e+02	-1.089492492675781250e+02	-1.102490539550781250e+02	-1.091473083496093750e+02	-1.099837341308593750e+02	-1.091020202636718750e+02	-1.093033752441406250e+02	-1.100804138183593750e+02
-8.838662719726562500e+01	-8.831643676757812500e+01	-9.226303100585937500e+01	-8.799392700195312500e+01	-9.209420776367187500e+01	-8.897885131835937500e+01	-9.126278686523437500e+01	-9.327822875976562500e+01	-9.425399780273437500e+01	-9.011245727539062500e+01
-8.650765991210937500e+01	-8.498031616210937500e+01	-8.594509887695312500e+01	-8.762503051757812500e+01	-8.611624145507812500e+01	-8.756106567382812500e+01	-8.566342163085937500e+01	-8.774227905273437500e+01	-8.873959350585937500e+01	-8.722958374023437500e+01
-9.074044799804687500e+01	-9.012454223632812500e+01	-8.941915893554687500e+01	-9.020535278320312500e+01	-8.979043579101562500e+01	-8.954171752929687500e+01	-9.058798217773437500e+01	-9.067160034179687500e+01	-9.125009155273437500e+01	-9.080685424804687500e+01
-9.353823852539062500e+01	-9.414559936523437500e+01	-9.442636108398437500e+01	-9.460452270507812500e+01	-9.431991577148437500e+01	-9.445535278320312500e+01	-9.634750366210937500e+01	-9.426632690429687500e+01	-9.319638061523437500e+01	-9.475399780273437500e+01
-9.833724975585937500e+01	-9.792202758789062500e+01	-9.812362670898437500e+01	-9.734518432617187500e+01	-9.764608764648437500e+01	-9.780087280273437500e+01	-9.889382934570312500e+01	-9.759848022460937500e+01	-9.773458862304687500e+01	-9.867758178710937500e+01
-1.020229187011718750e+02	-1.026960144042968750e+02	-1.025769958496093750e+02	-1.018970642089843750e+02	-1.036188049316406250e+02	-1.033096618652343750e+02	-1.011426696777343750e+02	-1.036305236816406250e+02	-1.033937683105468750e+02	-1.019457092285156250e+02
-1.061357727050781250e+02	-1.447960510253906250e+02	-1.048533020019531250e+02	-1.062638854980468750e+02	-1.059557189941406250e+02	-1.056651306152343750e+02	-1.060823059082031250e+02	-1.065043640136718750e+02	-1.070273132324218750e+02	-1.075788269042968750e+02
-1.469114074707031250e+02	-1.459009704589843750e+02	-1.468773193359375000e+02	-1.465508117675781250e+02	-1.466544494628906250e+02	-1.470711975097656250e+02	-1.470224914550781250e+02	-1.454686889648437500e+02	-1.466329040527343750e+02	-1.476381835937500000e+02
-1.501316223144531250e+02	-1.500595397949218750e+02	-1.502302856445312500e+02	-1.496580505371093750e+02	-1.489753417968750000e+02	-1.499622497558593750e+02	-1.496160888671875000e+02	-1.510185852050781250e+02	-1.498074035644531250e+02	-1.495902404785156250e+02
-1.520626220703125000e+02	-1.534552917480468750e+02	-1.535285949707031250e+02	-1.541640930175781250e+02	-1.525267639160156250e+02	-1.535499267578125000e+02	-1.508129272460937500e+02	-1.519505920410156250e+02	-1.531073303222656250e+02	-1.519491271972656250e+02
-1.572195739746093750e+02	-1.554570617675781250e+02	-1.560073547363281250e+02	-1.552983093261718750e+02	-1.564031066894531250e+02	-1.562418823242187500e+02	-1.547319030761718750e+02	-1.562108764648437500e+02	-1.552945556640625000e+02	-1.567696838378906250e+02
-1.588642272949218750e+02	-1.586564025878906250e+02	-1.582911071777343750e+02	-1.587254638671875000e+02	-1.578056945800781250e+02	-1.591402893066406250e+02	-1.582980346679687500e+02	-1.593753356933593750e+02	-1.582427673339843750e+02	-1.589932556152343750e+02
-1.611323852539062500e+02	-1.605467224121093750e+02	-1.613446350097656250e+02	-1.610269775390625000e+02	-1.615719299316406250e+02	-1.605676269531250000e+02	-1.611140136718750000e+02	-1.609357299804687500e+02	-1.615243225097656250e+02	-1.598238525390625000e+02
-1.631061096191406250e+02	-1.634934997558593750e+02	-1.631545715332031250e+02	-1.637888183593750000e+02	-1.644216003417968750e+02	-1.646345520019531250e+02	-1.634478454589843750e+02	-1.631582031250000000e+02	-1.633726806640625000e+02	-1.643778991699218750e+02
-1.637620544433593750e+02	-1.647043457031250000e+02	-1.632779846191406250e+02	-1.641434020996093750e+02	-1.637208557128906250e+02	-1.638573913574218750e+02	-1.640976257324218750e+02	-1.635265808105468750e+02	-1.640061035156250000e+02	-1.631622314453125000e+02
