3.492858171463012695e+00	3.956449508666992188e+00	3.655052423477172852e+00	4.499997615814208984e+00	4.289314270019531250e+00	4.226473808288574219e+00	4.663638591766357422e+00	4.140475749969482422e+00	2.128455400466918945e+00	3.562863111495971680e+00
6.158737182617187500e+00	5.754099369049072266e+00	5.838077545166015625e+00	5.764072895050048828e+00	5.698322772979736328e+00	5.853441715240478516e+00	5.922430515289306641e+00	5.794390678405761719e+00	5.611285209655761719e+00	5.696741580963134766e+00
6.012495517730712891e+00	6.178634643554687500e+00	6.376265048980712891e+00	5.583922386169433594e+00	6.017905235290527344e+00	5.905300140380859375e+00	6.291596412658691406e+00	6.206389904022216797e+00	5.810461997985839844e+00	5.711537361145019531e+00
6.747904777526855469e+00	6.020802497863769531e+00	6.040089607238769531e+00	6.038124561309814453e+00	6.127510070800781250e+00	6.099714756011962891e+00	6.107848167419433594e+00	6.177399635314941406e+00	6.571692466735839844e+00	6.371777534484863281e+00
6.353033542633056641e+00	6.359130859375000000e+00	5.952976703643798828e+00	6.238943099975585938e+00	6.700647830963134766e+00	6.149880886077880859e+00	5.603149414062500000e+00	6.216660499572753906e+00	5.858618736267089844e+00	6.122356414794921875e+00
5.604135513305664062e+00	5.757201194763183594e+00	5.814971446990966797e+00	5.854103565216064453e+00	5.773304939270019531e+00	5.708772659301757812e+00	5.840068817138671875e+00	5.747921466827392578e+00	5.958527565002441406e+00	5.836844921112060547e+00
6.073358535766601562e+00	5.474024295806884766e+00	5.672448635101318359e+00	5.890460014343261719e+00	5.808785438537597656e+00	5.383256912231445312e+00	5.629680633544921875e+00	5.556516170501708984e+00	5.457493305206298828e+00	5.759513378143310547e+00
5.613202571868896484e+00	5.524685859680175781e+00	5.675653457641601562e+00	5.227901935577392578e+00	5.222153663635253906e+00	5.635773658752441406e+00	5.412296295166015625e+00	5.659572601318359375e+00	5.598058700561523438e+00	5.997090816497802734e+00
5.530193328857421875e+00	5.596928596496582031e+00	5.309447288513183594e+00	5.371189594268798828e+00	5.397216796875000000e+00	5.254934310913085938e+00	5.647565364837646484e+00	5.158844947814941406e+00	5.758675575256347656e+00	5.708125114440917969e+00
5.590230464935302734e+00	5.025038719177246094e+00	5.549341678619384766e+00	5.408885478973388672e+00	5.480906963348388672e+00	5.179982185363769531e+00	5.343588829040527344e+00	5.394216537475585938e+00	5.369318962097167969e+00	5.313713550567626953e+00
5.325461387634277344e+00	5.169381141662597656e+00	5.467232704162597656e+00	5.326607704162597656e+00	5.462685108184814453e+00	5.662254333496093750e+00	5.424275875091552734e+00	5.470522403717041016e+00	5.200329303741455078e+00	5.347962856292724609e+00
5.164866924285888672e+00	5.559800148010253906e+00	5.387182235717773438e+00	5.614832401275634766e+00	5.398011684417724609e+00	5.007430553436279297e+00	5.027392864227294922e+00	5.258334636688232422e+00	5.211605548858642578e+00	4.928067684173583984e+00
5.450894355773925781e+00	5.334129333496093750e+00	5.100757122039794922e+00	5.104213714599609375e+00	4.839182853698730469e+00	5.244754791259765625e+00	5.185239315032958984e+00	5.145471096038818359e+00	5.365774154663085938e+00	4.969042301177978516e+00
5.106083869934082031e+00	5.118276596069335938e+00	5.303743362426757812e+00	5.430418968200683594e+00	5.037692546844482422e+00	5.046136856079101562e+00	5.186266422271728516e+00	5.057260513305664062e+00	5.262925148010253906e+00	5.404105663299560547e+00
5.373727798461914062e+00	4.921071052551269531e+00	5.448969841003417969e+00	5.102236270904541016e+00	4.907877922058105469e+00	5.292899608612060547e+00	5.070274353027343750e+00	4.985873699188232422e+00	4.746567726135253906e+00	4.995907306671142578e+00
5.312363624572753906e+00	5.089164257049560547e+00	4.961076259613037109e+00	5.165555000305175781e+00	4.886162757873535156e+00	4.877305984497070312e+00	4.943827152252197266e+00	4.987798213958740234e+00	5.086544513702392578e+00	4.869894981384277344e+00
4.837235927581787109e+00	5.121397972106933594e+00	4.843726634979248047e+00	5.000158309936523438e+00	5.255804538726806641e+00	5.069150447845458984e+00	5.187689304351806641e+00	4.934222698211669922e+00	5.082242012023925781e+00	5.066364765167236328e+00
5.052089691162109375e+00	5.030122756958007812e+00	4.998774528503417969e+00	5.034028053283691406e+00	5.239717483520507812e+00	4.997577190399169922e+00	4.938478946685791016e+00	4.857656955718994141e+00	5.030466079711914062e+00	5.038880825042724609e+00
