-1.004747460937500000e+04	-9.781575195312500000e+03	-9.781575195312500000e+03	-1.004747460937500000e+04	-9.781575195312500000e+03	-9.558447265625000000e+03	-9.781575195312500000e+03	-9.558447265625000000e+03	-1.004747558593750000e+04	-1.004747460937500000e+04
-2.364465820312500000e+03	-2.093347900390625000e+03	-2.365943847656250000e+03	-2.097778076171875000e+03	-1.996911376953125000e+03	-2.093348144531250000e+03	-2.097827392578125000e+03	-2.063785644531250000e+03	-2.093353027343750000e+03	-2.002104736328125000e+03
-1.290542480468750000e+03	-1.085282592773437500e+03	-1.276504394531250000e+03	-1.141848999023437500e+03	-1.156320678710937500e+03	-1.156824829101562500e+03	-1.144514404296875000e+03	-1.310054199218750000e+03	-1.085403808593750000e+03	-1.161373046875000000e+03
-5.308331298828125000e+02	-5.045931701660156250e+02	-5.276751708984375000e+02	-5.140700683593750000e+02	-5.483519287109375000e+02	-5.203233642578125000e+02	-4.939188842773437500e+02	-4.965103759765625000e+02	-6.051656494140625000e+02	-4.966811828613281250e+02
-3.254800720214843750e+02	-3.430845336914062500e+02	-3.059261474609375000e+02	-3.636094360351562500e+02	-3.028428955078125000e+02	-3.232299804687500000e+02	-2.909868164062500000e+02	-3.086947631835937500e+02	-3.242847290039062500e+02	-3.133394775390625000e+02
-2.292205505371093750e+02	-2.508054046630859375e+02	-2.178345642089843750e+02	-2.344046020507812500e+02	-2.372304687500000000e+02	-2.084882507324218750e+02	-2.244208068847656250e+02	-2.678747558593750000e+02	-2.792611389160156250e+02	-2.269167175292968750e+02
-1.971667480468750000e+02	-2.228887939453125000e+02	-1.977072906494140625e+02	-1.938729553222656250e+02	-1.834912109375000000e+02	-1.798875427246093750e+02	-1.888539428710937500e+02	-1.837249755859375000e+02	-1.976319274902343750e+02	-1.926904296875000000e+02
-1.713386535644531250e+02	-1.672371826171875000e+02	-1.725464477539062500e+02	-1.755439758300781250e+02	-1.778428344726562500e+02	-1.858552703857421875e+02	-1.708246307373046875e+02	-1.707801818847656250e+02	-1.801729583740234375e+02	-1.736721038818359375e+02
-1.649869384765625000e+02	-1.626200408935546875e+02	-1.639896697998046875e+02	-1.648568725585937500e+02	-1.652726440429687500e+02	-1.676237792968750000e+02	-1.648824768066406250e+02	-1.627401885986328125e+02	-1.667164764404296875e+02	-1.633973999023437500e+02
-1.607538299560546875e+02	-1.609195251464843750e+02	-1.610889282226562500e+02	-1.614253845214843750e+02	-1.612916564941406250e+02	-1.616980590820312500e+02	-1.609227294921875000e+02	-1.612111358642578125e+02	-1.613402404785156250e+02	-1.603781738281250000e+02
-1.597411346435546875e+02	-1.595639495849609375e+02	-1.592768707275390625e+02	-1.593545989990234375e+02	-1.594479827880859375e+02	-1.590263214111328125e+02	-1.590847930908203125e+02	-1.593627166748046875e+02	-1.597184448242187500e+02	-1.593151245117187500e+02
-1.583992309570312500e+02	-1.583121032714843750e+02	-1.582719879150390625e+02	-1.582630157470703125e+02	-1.582248382568359375e+02	-1.582916259765625000e+02	-1.582718200683593750e+02	-1.582050781250000000e+02	-1.584519653320312500e+02	-1.582751007080078125e+02
-1.577768249511718750e+02	-1.575857696533203125e+02	-1.576174011230468750e+02	-1.576340484619140625e+02	-1.574867248535156250e+02	-1.576070251464843750e+02	-1.576005859375000000e+02	-1.576274414062500000e+02	-1.575772399902343750e+02	-1.574929351806640625e+02
-1.568298187255859375e+02	-1.568976745605468750e+02	-1.569485015869140625e+02	-1.570220642089843750e+02	-1.570126037597656250e+02	-1.569000854492187500e+02	-1.568758544921875000e+02	-1.569634399414062500e+02	-1.569590911865234375e+02	-1.570500030517578125e+02
-1.562687072753906250e+02	-1.566079254150390625e+02	-1.562800750732421875e+02	-1.565813598632812500e+02	-1.564066925048828125e+02	-1.564102478027343750e+02	-1.564115753173828125e+02	-1.563947296142578125e+02	-1.564290008544921875e+02	-1.563255157470703125e+02
-1.557779388427734375e+02	-1.560368347167968750e+02	-1.558525695800781250e+02	-1.559947509765625000e+02	-1.560346527099609375e+02	-1.557925109863281250e+02	-1.559104461669921875e+02	-1.559194641113281250e+02	-1.557855377197265625e+02	-1.559474487304687500e+02
-1.552271881103515625e+02	-1.556192474365234375e+02	-1.557093963623046875e+02	-1.558245086669921875e+02	-1.555939331054687500e+02	-1.554308013916015625e+02	-1.555371551513671875e+02	-1.556274719238281250e+02	-1.551930847167968750e+02	-1.555089721679687500e+02
-1.554876556396484375e+02	-1.554470977783203125e+02	-1.554791412353515625e+02	-1.555197601318359375e+02	-1.553985443115234375e+02	-1.553663940429687500e+02	-1.555791778564453125e+02	-1.553086853027343750e+02	-1.555428161621093750e+02	-1.552536163330078125e+02
